StateId,State,MunicipalityId,Municipality,Year,Month,Hombre,Mujer,No especificado,Total
12,Guerrero,028,Chilapa de Álvarez,2022,Diciembre,0,1,0,1
12,Guerrero,029,Chilpancingo de los Bravo,2021,Diciembre,1,0,0,1
12,Guerrero,029,Chilpancingo de los Bravo,2022,Enero,10,1,0,11
12,Guerrero,029,Chilpancingo de los Bravo,2022,Febrero,5,0,0,5
12,Guerrero,029,Chilpancingo de los Bravo,2022,Marzo,3,0,0,3
12,Guerrero,029,Chilpancingo de los Bravo,2022,Abril,4,0,0,4
12,Guerrero,029,Chilpancingo de los Bravo,2022,Mayo,5,0,0,5
12,Guerrero,029,Chilpancingo de los Bravo,2022,Junio,17,6,0,23
12,Guerrero,029,Chilpancingo de los Bravo,2022,Julio,7,0,0,7
12,Guerrero,029,Chilpancingo de los Bravo,2022,Agosto,10,0,0,10
12,Guerrero,029,Chilpancingo de los Bravo,2022,Septiembre,5,1,0,6
12,Guerrero,029,Chilpancingo de los Bravo,2022,Octubre,17,5,0,22
12,Guerrero,029,Chilpancingo de los Bravo,2022,Noviembre,3,2,0,5
12,Guerrero,029,Chilpancingo de los Bravo,2022,Diciembre,6,3,0,9
12,Guerrero,029,Chilpancingo de los Bravo,2022,No especificado,1,0,0,1
12,Guerrero,029,Chilpancingo de los Bravo,No especificado,No especificado,2,0,0,2
12,Guerrero,030,Florencio Villarreal,2022,Noviembre,1,0,0,1
12,Guerrero,033,Huamuxtitlán,2021,Diciembre,0,1,0,1
12,Guerrero,033,Huamuxtitlán,2022,Enero,1,0,0,1
12,Guerrero,033,Huamuxtitlán,2022,Febrero,1,0,0,1
12,Guerrero,033,Huamuxtitlán,2022,Julio,1,0,0,1
12,Guerrero,034,Huitzuco de los Figueroa,2022,Enero,2,0,0,2
12,Guerrero,034,Huitzuco de los Figueroa,2022,Febrero,2,0,0,2
12,Guerrero,034,Huitzuco de los Figueroa,2022,Mayo,1,0,0,1
12,Guerrero,034,Huitzuco de los Figueroa,2022,Junio,4,1,0,5
12,Guerrero,034,Huitzuco de los Figueroa,2022,Septiembre,3,0,0,3
12,Guerrero,034,Huitzuco de los Figueroa,2022,Noviembre,4,0,0,4
12,Guerrero,034,Huitzuco de los Figueroa,2022,Diciembre,2,0,0,2
12,Guerrero,035,Iguala de la Independencia,2022,Enero,10,1,0,11
12,Guerrero,035,Iguala de la Independencia,2022,Febrero,8,0,0,8
12,Guerrero,035,Iguala de la Independencia,2022,Marzo,12,1,0,13
12,Guerrero,035,Iguala de la Independencia,2022,Abril,16,3,0,19
12,Guerrero,035,Iguala de la Independencia,2022,Mayo,9,1,0,10
12,Guerrero,035,Iguala de la Independencia,2022,Junio,14,2,0,16
12,Guerrero,035,Iguala de la Independencia,2022,Julio,9,0,0,9
12,Guerrero,035,Iguala de la Independencia,2022,Agosto,5,1,0,6
12,Guerrero,035,Iguala de la Independencia,2022,Septiembre,16,1,0,17
12,Guerrero,035,Iguala de la Independencia,2022,Octubre,8,2,0,10
12,Guerrero,035,Iguala de la Independencia,2022,Noviembre,9,0,0,9
12,Guerrero,035,Iguala de la Independencia,2022,Diciembre,4,1,0,5
12,Guerrero,035,Iguala de la Independencia,No especificado,No especificado,3,0,0,3
12,Guerrero,036,Igualapa,2022,Marzo,1,0,0,1
12,Guerrero,037,Ixcateopan de Cuauhtémoc,2022,Marzo,2,0,0,2
12,Guerrero,038,Zihuatanejo de Azueta,2021,Octubre,1,0,0,1
12,Guerrero,038,Zihuatanejo de Azueta,2022,Enero,1,2,0,3
12,Guerrero,038,Zihuatanejo de Azueta,2022,Febrero,5,0,0,5
12,Guerrero,038,Zihuatanejo de Azueta,2022,Marzo,5,0,0,5
12,Guerrero,038,Zihuatanejo de Azueta,2022,Abril,6,0,0,6
12,Guerrero,038,Zihuatanejo de Azueta,2022,Mayo,5,0,0,5
12,Guerrero,038,Zihuatanejo de Azueta,2022,Junio,3,0,0,3
12,Guerrero,038,Zihuatanejo de Azueta,2022,Julio,6,0,0,6
12,Guerrero,038,Zihuatanejo de Azueta,2022,Agosto,2,0,0,2
12,Guerrero,038,Zihuatanejo de Azueta,2022,Septiembre,4,0,0,4
12,Guerrero,038,Zihuatanejo de Azueta,2022,Octubre,4,0,0,4
12,Guerrero,038,Zihuatanejo de Azueta,2022,Noviembre,1,1,0,2
12,Guerrero,038,Zihuatanejo de Azueta,2022,Diciembre,3,0,0,3
12,Guerrero,038,Zihuatanejo de Azueta,2022,No especificado,2,1,0,3
12,Guerrero,039,Juan R. Escudero,2022,Enero,0,1,0,1
12,Guerrero,039,Juan R. Escudero,2022,Abril,1,0,0,1
12,Guerrero,039,Juan R. Escudero,2022,Mayo,2,0,0,2
12,Guerrero,039,Juan R. Escudero,2022,Julio,2,0,0,2
12,Guerrero,039,Juan R. Escudero,2022,Diciembre,1,1,0,2
12,Guerrero,040,Leonardo Bravo,2022,Noviembre,1,0,0,1
12,Guerrero,041,Malinaltepec,2022,Febrero,1,0,0,1
12,Guerrero,041,Malinaltepec,2022,Marzo,1,0,0,1
12,Guerrero,041,Malinaltepec,2022,Mayo,1,0,0,1
12,Guerrero,041,Malinaltepec,2022,Julio,1,0,0,1
12,Guerrero,041,Malinaltepec,2022,Septiembre,1,0,0,1
12,Guerrero,043,Metlatónoc,2022,Marzo,6,1,0,7
12,Guerrero,044,Mochitlán,2022,Mayo,1,0,0,1
12,Guerrero,044,Mochitlán,2022,Junio,1,0,0,1
12,Guerrero,044,Mochitlán,2022,Julio,1,0,0,1
12,Guerrero,044,Mochitlán,2022,Agosto,5,0,0,5
12,Guerrero,045,Olinalá,2022,Marzo,1,0,0,1
12,Guerrero,045,Olinalá,2022,Julio,4,0,0,4
12,Guerrero,045,Olinalá,2022,Septiembre,2,0,0,2
12,Guerrero,046,Ometepec,2022,Febrero,1,0,0,1
12,Guerrero,046,Ometepec,2022,Marzo,2,0,0,2
12,Guerrero,046,Ometepec,2022,Abril,3,0,0,3
12,Guerrero,046,Ometepec,2022,Mayo,1,0,0,1
12,Guerrero,046,Ometepec,2022,Junio,5,0,0,5
12,Guerrero,046,Ometepec,2022,Julio,5,0,0,5
12,Guerrero,046,Ometepec,2022,Septiembre,4,0,0,4
12,Guerrero,046,Ometepec,2022,Noviembre,3,1,0,4
12,Guerrero,046,Ometepec,2022,Diciembre,1,0,0,1
12,Guerrero,048,Petatlán,2022,Enero,1,0,0,1
12,Guerrero,048,Petatlán,2022,Marzo,0,1,0,1
12,Guerrero,048,Petatlán,2022,Mayo,1,0,0,1
12,Guerrero,048,Petatlán,2022,Julio,2,1,0,3
12,Guerrero,048,Petatlán,2022,Agosto,1,0,0,1
12,Guerrero,048,Petatlán,2022,Octubre,0,1,0,1
12,Guerrero,048,Petatlán,2022,Diciembre,1,0,0,1
12,Guerrero,048,Petatlán,2022,No especificado,1,0,0,1
12,Guerrero,049,Pilcaya,2022,Junio,1,0,0,1
12,Guerrero,049,Pilcaya,2022,Julio,1,0,0,1
12,Guerrero,049,Pilcaya,2022,Agosto,1,0,0,1
12,Guerrero,049,Pilcaya,2022,Octubre,1,1,0,2
12,Guerrero,050,Pungarabato,2021,Junio,1,0,0,1
12,Guerrero,050,Pungarabato,2022,Febrero,0,1,0,1
12,Guerrero,050,Pungarabato,2022,Junio,1,0,0,1
12,Guerrero,050,Pungarabato,2022,Julio,1,0,0,1
12,Guerrero,051,Quechultenango,2022,Agosto,6,0,0,6
12,Guerrero,052,San Luis Acatlán,2022,Febrero,1,0,0,1
12,Guerrero,052,San Luis Acatlán,2022,Marzo,0,1,0,1
12,Guerrero,052,San Luis Acatlán,2022,Abril,1,0,0,1
12,Guerrero,052,San Luis Acatlán,2022,Mayo,1,0,0,1
12,Guerrero,052,San Luis Acatlán,2022,Julio,2,0,0,2
12,Guerrero,052,San Luis Acatlán,2022,Octubre,1,0,0,1
12,Guerrero,053,San Marcos,2021,Diciembre,2,0,0,2
12,Guerrero,053,San Marcos,2022,Abril,1,1,0,2
12,Guerrero,053,San Marcos,2022,Julio,2,0,0,2
12,Guerrero,053,San Marcos,2022,Septiembre,1,0,0,1
12,Guerrero,054,San Miguel Totolapan,2022,Octubre,19,0,0,19
12,Guerrero,055,Taxco de Alarcón,2005,Septiembre,1,0,0,1
12,Guerrero,055,Taxco de Alarcón,2022,Febrero,4,1,0,5
12,Guerrero,055,Taxco de Alarcón,2022,Marzo,0,1,0,1
12,Guerrero,055,Taxco de Alarcón,2022,Abril,1,0,0,1
12,Guerrero,055,Taxco de Alarcón,2022,Mayo,2,2,0,4
12,Guerrero,055,Taxco de Alarcón,2022,Junio,4,1,0,5
12,Guerrero,055,Taxco de Alarcón,2022,Julio,2,0,0,2
12,Guerrero,055,Taxco de Alarcón,2022,Agosto,1,0,0,1
12,Guerrero,055,Taxco de Alarcón,2022,Septiembre,1,0,0,1
12,Guerrero,055,Taxco de Alarcón,2022,Octubre,2,0,0,2
12,Guerrero,055,Taxco de Alarcón,2022,Diciembre,1,0,0,1
12,Guerrero,056,Tecoanapa,2022,Febrero,2,0,0,2
12,Guerrero,056,Tecoanapa,2022,Mayo,1,0,0,1
12,Guerrero,056,Tecoanapa,2022,Junio,1,0,0,1
12,Guerrero,056,Tecoanapa,2022,Agosto,2,0,0,2
12,Guerrero,056,Tecoanapa,2022,Octubre,1,0,0,1
12,Guerrero,056,Tecoanapa,2022,Noviembre,2,0,0,2
12,Guerrero,056,Tecoanapa,2022,Diciembre,1,0,0,1
12,Guerrero,057,Técpan de Galeana,2021,Diciembre,1,0,0,1
12,Guerrero,057,Técpan de Galeana,2022,Marzo,3,0,0,3
12,Guerrero,057,Técpan de Galeana,2022,Julio,4,0,0,4
12,Guerrero,057,Técpan de Galeana,2022,Agosto,1,0,0,1
12,Guerrero,057,Técpan de Galeana,2022,Septiembre,2,0,0,2
12,Guerrero,057,Técpan de Galeana,2022,Octubre,1,0,0,1
12,Guerrero,057,Técpan de Galeana,2022,Diciembre,3,0,0,3
12,Guerrero,058,Teloloapan,1986,Junio,1,0,0,1
12,Guerrero,058,Teloloapan,2022,Marzo,0,1,0,1
12,Guerrero,058,Teloloapan,2022,Abril,2,0,0,2
12,Guerrero,058,Teloloapan,2022,Mayo,1,0,0,1
12,Guerrero,058,Teloloapan,2022,Junio,1,0,0,1
12,Guerrero,058,Teloloapan,2022,Noviembre,2,0,0,2
12,Guerrero,059,Tepecoacuilco de Trujano,2022,Abril,1,0,0,1
12,Guerrero,059,Tepecoacuilco de Trujano,2022,Mayo,4,0,0,4
12,Guerrero,059,Tepecoacuilco de Trujano,2022,Junio,1,0,0,1
12,Guerrero,059,Tepecoacuilco de Trujano,2022,Julio,2,0,0,2
12,Guerrero,059,Tepecoacuilco de Trujano,2022,Agosto,3,1,0,4
12,Guerrero,059,Tepecoacuilco de Trujano,2022,Septiembre,2,0,0,2
12,Guerrero,059,Tepecoacuilco de Trujano,2022,Octubre,1,0,0,1
12,Guerrero,059,Tepecoacuilco de Trujano,2022,Noviembre,1,0,0,1
12,Guerrero,059,Tepecoacuilco de Trujano,2022,Diciembre,4,0,0,4
12,Guerrero,059,Tepecoacuilco de Trujano,No especificado,No especificado,2,0,0,2
12,Guerrero,060,Tetipac,2022,Febrero,2,0,0,2
12,Guerrero,060,Tetipac,2022,Mayo,1,0,0,1
12,Guerrero,061,Tixtla de Guerrero,2022,Enero,1,1,0,2
12,Guerrero,061,Tixtla de Guerrero,2022,Mayo,1,1,0,2
12,Guerrero,061,Tixtla de Guerrero,2022,Junio,4,1,0,5
12,Guerrero,061,Tixtla de Guerrero,2022,Julio,4,0,0,4
12,Guerrero,062,Tlacoachistlahuaca,2022,Mayo,1,0,0,1
12,Guerrero,062,Tlacoachistlahuaca,2022,Julio,0,1,0,1
12,Guerrero,062,Tlacoachistlahuaca,2022,Octubre,1,0,0,1
12,Guerrero,062,Tlacoachistlahuaca,2022,Diciembre,1,0,0,1
12,Guerrero,062,Tlacoachistlahuaca,2022,No especificado,1,0,0,1
12,Guerrero,063,Tlacoapa,2021,Septiembre,1,0,0,1
12,Guerrero,066,Tlapa de Comonfort,2022,Enero,2,0,0,2
12,Guerrero,066,Tlapa de Comonfort,2022,Febrero,3,0,0,3
12,Guerrero,066,Tlapa de Comonfort,2022,Marzo,3,1,0,4
12,Guerrero,066,Tlapa de Comonfort,2022,Abril,0,1,0,1
12,Guerrero,066,Tlapa de Comonfort,2022,Mayo,1,1,0,2
12,Guerrero,066,Tlapa de Comonfort,2022,Junio,2,0,0,2
12,Guerrero,066,Tlapa de Comonfort,2022,Julio,0,1,0,1
12,Guerrero,066,Tlapa de Comonfort,2022,Septiembre,3,0,0,3
12,Guerrero,066,Tlapa de Comonfort,2022,Octubre,1,0,0,1
12,Guerrero,066,Tlapa de Comonfort,2022,Noviembre,5,2,0,7
12,Guerrero,066,Tlapa de Comonfort,2022,Diciembre,1,0,0,1
12,Guerrero,067,Tlapehuala,2022,Junio,1,0,0,1
12,Guerrero,067,Tlapehuala,2022,Diciembre,1,0,0,1
12,Guerrero,068,La Unión de Isidoro Montes de Oca,2018,Junio,0,1,0,1
12,Guerrero,068,La Unión de Isidoro Montes de Oca,2022,Enero,0,1,0,1
12,Guerrero,068,La Unión de Isidoro Montes de Oca,2022,Marzo,2,0,0,2
12,Guerrero,068,La Unión de Isidoro Montes de Oca,2022,Abril,1,0,0,1
12,Guerrero,068,La Unión de Isidoro Montes de Oca,2022,Mayo,2,0,0,2
12,Guerrero,068,La Unión de Isidoro Montes de Oca,2022,Agosto,2,0,0,2
12,Guerrero,068,La Unión de Isidoro Montes de Oca,2022,Noviembre,1,0,0,1
12,Guerrero,070,Xochihuehuetlán,2022,Marzo,0,1,0,1
12,Guerrero,071,Xochistlahuaca,2022,Febrero,1,0,0,1
12,Guerrero,071,Xochistlahuaca,2022,Mayo,2,0,0,2
12,Guerrero,071,Xochistlahuaca,2022,Junio,1,0,0,1
12,Guerrero,071,Xochistlahuaca,2022,Julio,1,0,0,1
12,Guerrero,071,Xochistlahuaca,2022,Agosto,2,0,0,2
12,Guerrero,071,Xochistlahuaca,2022,Septiembre,1,0,0,1
12,Guerrero,071,Xochistlahuaca,2022,Diciembre,2,0,0,2
12,Guerrero,073,Zirándaro,2022,Agosto,0,1,0,1
12,Guerrero,074,Zitlala,2021,Diciembre,1,0,0,1
12,Guerrero,074,Zitlala,2022,Mayo,0,1,0,1
12,Guerrero,074,Zitlala,2022,Junio,1,0,0,1
12,Guerrero,074,Zitlala,2022,Agosto,1,0,0,1
12,Guerrero,074,Zitlala,2022,Septiembre,1,0,0,1
12,Guerrero,074,Zitlala,2022,Octubre,1,0,0,1
12,Guerrero,075,Eduardo Neri,2022,Enero,1,0,0,1
12,Guerrero,075,Eduardo Neri,2022,Marzo,1,0,0,1
12,Guerrero,075,Eduardo Neri,2022,Abril,1,0,0,1
12,Guerrero,075,Eduardo Neri,2022,Mayo,2,0,0,2
12,Guerrero,075,Eduardo Neri,2022,Junio,2,1,0,3
12,Guerrero,075,Eduardo Neri,2022,Julio,3,0,0,3
12,Guerrero,075,Eduardo Neri,2022,Agosto,1,0,0,1
12,Guerrero,075,Eduardo Neri,2022,Septiembre,1,0,0,1
12,Guerrero,075,Eduardo Neri,2022,Octubre,1,0,0,1
12,Guerrero,076,Acatepec,2022,Marzo,2,0,0,2
12,Guerrero,076,Acatepec,2022,Julio,2,0,0,2
12,Guerrero,076,Acatepec,2022,Octubre,1,0,0,1
12,Guerrero,077,Marquelia,2022,Abril,1,0,0,1
12,Guerrero,078,Cochoapa el Grande,2022,Febrero,1,0,0,1
12,Guerrero,078,Cochoapa el Grande,2022,Abril,1,0,0,1
12,Guerrero,078,Cochoapa el Grande,2022,Septiembre,1,0,0,1
12,Guerrero,078,Cochoapa el Grande,2022,Noviembre,1,1,0,2
12,Guerrero,079,José Joaquín de Herrera,2022,Enero,0,1,0,1
12,Guerrero,079,José Joaquín de Herrera,2022,Abril,1,0,0,1
12,Guerrero,079,José Joaquín de Herrera,2022,Mayo,3,0,0,3
12,Guerrero,079,José Joaquín de Herrera,2022,Julio,1,0,0,1
12,Guerrero,080,Juchitán,2021,Noviembre,1,0,0,1
12,Guerrero,080,Juchitán,2022,Febrero,2,1,0,3
12,Guerrero,080,Juchitán,2022,Abril,4,0,0,4
12,Guerrero,080,Juchitán,2022,Septiembre,1,0,0,1
12,Guerrero,080,Juchitán,2022,Octubre,0,1,0,1
12,Guerrero,081,Iliatenco,2022,Septiembre,1,0,0,1
12,Guerrero,081,Iliatenco,2022,Diciembre,1,0,0,1
12,Guerrero,083,Ñuu Savi,2022,Agosto,1,0,0,1
12,Guerrero,083,Ñuu Savi,2022,Octubre,1,0,0,1
12,Guerrero,085,San Nicolás,2022,Noviembre,1,0,0,1
12,Guerrero,999,No especificado,2021,Septiembre,1,0,0,1
12,Guerrero,999,No especificado,2022,Enero,0,1,0,1
12,Guerrero,999,No especificado,2022,Febrero,1,1,0,2
12,Guerrero,999,No especificado,2022,Abril,1,0,0,1
12,Guerrero,999,No especificado,2022,Mayo,1,0,0,1
12,Guerrero,999,No especificado,2022,Junio,1,0,0,1
12,Guerrero,999,No especificado,2022,Septiembre,1,0,0,1
12,Guerrero,999,No especificado,2022,Noviembre,1,0,0,1
12,Guerrero,999,No especificado,No especificado,No especificado,1,1,0,2
13,Hidalgo,001,Acatlán,2022,Julio,1,0,0,1
13,Hidalgo,001,Acatlán,2022,Diciembre,0,1,0,1
13,Hidalgo,002,Acaxochitlán,2022,Enero,1,0,0,1
13,Hidalgo,002,Acaxochitlán,2022,Mayo,2,0,0,2
13,Hidalgo,002,Acaxochitlán,2022,Julio,1,0,0,1
13,Hidalgo,002,Acaxochitlán,2022,Septiembre,1,0,0,1
13,Hidalgo,002,Acaxochitlán,2022,Diciembre,2,0,0,2
13,Hidalgo,003,Actopan,2022,Abril,1,0,0,1
13,Hidalgo,003,Actopan,2022,Agosto,1,0,0,1
13,Hidalgo,003,Actopan,2022,Octubre,2,1,0,3
13,Hidalgo,003,Actopan,2022,Noviembre,1,0,0,1
13,Hidalgo,004,Agua Blanca de Iturbide,2022,Julio,1,0,0,1
13,Hidalgo,005,Ajacuba,2022,Agosto,1,0,0,1
13,Hidalgo,005,Ajacuba,2022,Octubre,1,0,0,1
13,Hidalgo,006,Alfajayucan,2022,Enero,0,0,1,1
13,Hidalgo,006,Alfajayucan,2022,Marzo,1,0,0,1
13,Hidalgo,006,Alfajayucan,2022,Mayo,1,0,0,1
13,Hidalgo,007,Almoloya,2022,Enero,0,0,1,1
13,Hidalgo,008,Apan,2022,Febrero,1,0,0,1
13,Hidalgo,008,Apan,2022,Septiembre,1,0,0,1
13,Hidalgo,009,El Arenal,2022,Julio,1,0,0,1
13,Hidalgo,010,Atitalaquia,2017,Enero,0,1,0,1
13,Hidalgo,010,Atitalaquia,2022,Enero,1,0,0,1
13,Hidalgo,010,Atitalaquia,2022,Junio,2,0,0,2
13,Hidalgo,011,Atlapexco,2022,Septiembre,1,0,0,1
13,Hidalgo,012,Atotonilco el Grande,2022,Enero,3,1,0,4
13,Hidalgo,012,Atotonilco el Grande,2022,Octubre,1,0,0,1
13,Hidalgo,012,Atotonilco el Grande,2022,Noviembre,2,0,0,2
13,Hidalgo,013,Atotonilco de Tula,2022,Enero,4,1,0,5
13,Hidalgo,013,Atotonilco de Tula,2022,Febrero,2,0,0,2
13,Hidalgo,013,Atotonilco de Tula,2022,Marzo,1,0,0,1
13,Hidalgo,013,Atotonilco de Tula,2022,Abril,1,0,0,1
13,Hidalgo,013,Atotonilco de Tula,2022,Junio,1,0,0,1
13,Hidalgo,013,Atotonilco de Tula,2022,Agosto,1,3,0,4
13,Hidalgo,013,Atotonilco de Tula,2022,Octubre,1,1,0,2
13,Hidalgo,013,Atotonilco de Tula,2022,Diciembre,1,0,0,1
13,Hidalgo,014,Calnali,2022,Junio,1,0,0,1
13,Hidalgo,015,Cardonal,2022,Mayo,0,1,0,1
13,Hidalgo,016,Cuautepec de Hinojosa,2022,Enero,1,0,1,2
13,Hidalgo,016,Cuautepec de Hinojosa,2022,Febrero,2,0,0,2
13,Hidalgo,016,Cuautepec de Hinojosa,2022,Abril,1,0,0,1
13,Hidalgo,016,Cuautepec de Hinojosa,2022,Septiembre,1,0,0,1
13,Hidalgo,016,Cuautepec de Hinojosa,2022,Noviembre,0,2,0,2
13,Hidalgo,017,Chapantongo,2022,Abril,1,0,0,1
13,Hidalgo,018,Chapulhuacán,2022,Enero,1,0,0,1
13,Hidalgo,018,Chapulhuacán,2022,Diciembre,1,0,0,1
13,Hidalgo,019,Chilcuautla,2022,Septiembre,1,0,0,1
13,Hidalgo,021,Emiliano Zapata,2022,Diciembre,1,0,0,1
13,Hidalgo,022,Epazoyucan,2022,Marzo,1,0,0,1
13,Hidalgo,022,Epazoyucan,2022,Septiembre,1,0,0,1
13,Hidalgo,022,Epazoyucan,2022,Octubre,0,1,0,1
13,Hidalgo,023,Francisco I. Madero,2022,Enero,1,0,0,1
13,Hidalgo,023,Francisco I. Madero,2022,Agosto,1,0,0,1
13,Hidalgo,024,Huasca de Ocampo,2022,Febrero,1,0,0,1
13,Hidalgo,024,Huasca de Ocampo,2022,Mayo,1,0,0,1
13,Hidalgo,028,Huejutla de Reyes,2022,Enero,1,0,0,1
13,Hidalgo,028,Huejutla de Reyes,2022,Marzo,3,0,0,3
13,Hidalgo,028,Huejutla de Reyes,2022,Abril,1,0,0,1
13,Hidalgo,028,Huejutla de Reyes,2022,Mayo,1,2,0,3
13,Hidalgo,028,Huejutla de Reyes,2022,Junio,1,0,0,1
13,Hidalgo,028,Huejutla de Reyes,2022,Agosto,1,0,0,1
13,Hidalgo,028,Huejutla de Reyes,2022,Noviembre,1,0,0,1
13,Hidalgo,029,Huichapan,2022,Febrero,1,0,0,1
13,Hidalgo,029,Huichapan,2022,Marzo,5,0,0,5
13,Hidalgo,029,Huichapan,2022,Mayo,2,0,0,2
13,Hidalgo,029,Huichapan,2022,Septiembre,3,0,0,3
13,Hidalgo,030,Ixmiquilpan,2022,Enero,5,2,1,8
13,Hidalgo,030,Ixmiquilpan,2022,Mayo,2,0,0,2
13,Hidalgo,030,Ixmiquilpan,2022,Junio,3,1,0,4
13,Hidalgo,030,Ixmiquilpan,2022,Julio,1,0,0,1
13,Hidalgo,030,Ixmiquilpan,2022,Septiembre,1,0,0,1
13,Hidalgo,030,Ixmiquilpan,2022,Noviembre,3,2,0,5
13,Hidalgo,030,Ixmiquilpan,2022,Diciembre,1,0,0,1
13,Hidalgo,031,Jacala de Ledezma,2022,Abril,1,0,0,1
13,Hidalgo,035,Metepec,2022,Mayo,1,0,0,1
13,Hidalgo,037,Metztitlán,2022,Mayo,1,0,0,1
13,Hidalgo,037,Metztitlán,2022,Junio,0,1,0,1
13,Hidalgo,038,Mineral del Chico,2022,Enero,0,0,1,1
13,Hidalgo,039,Mineral del Monte,2022,Marzo,1,0,0,1
13,Hidalgo,040,La Misión,2022,Septiembre,0,1,0,1
13,Hidalgo,041,Mixquiahuala de Juárez,2022,Diciembre,1,0,0,1
13,Hidalgo,042,Molango de Escamilla,2022,Abril,1,0,0,1
13,Hidalgo,044,Nopala de Villagrán,2022,Enero,2,0,0,2
13,Hidalgo,044,Nopala de Villagrán,2022,Abril,2,1,0,3
13,Hidalgo,044,Nopala de Villagrán,2022,Junio,1,0,0,1
13,Hidalgo,044,Nopala de Villagrán,2022,Agosto,1,0,0,1
13,Hidalgo,045,Omitlán de Juárez,2022,Mayo,1,0,0,1
13,Hidalgo,048,Pachuca de Soto,2019,Noviembre,0,1,0,1
13,Hidalgo,048,Pachuca de Soto,2022,Enero,6,1,1,8
13,Hidalgo,048,Pachuca de Soto,2022,Febrero,4,1,0,5
13,Hidalgo,048,Pachuca de Soto,2022,Marzo,1,2,0,3
13,Hidalgo,048,Pachuca de Soto,2022,Abril,1,1,0,2
13,Hidalgo,048,Pachuca de Soto,2022,Mayo,8,0,0,8
13,Hidalgo,048,Pachuca de Soto,2022,Junio,1,0,0,1
13,Hidalgo,048,Pachuca de Soto,2022,Julio,1,1,0,2
13,Hidalgo,048,Pachuca de Soto,2022,Agosto,2,0,0,2
13,Hidalgo,048,Pachuca de Soto,2022,Septiembre,1,1,0,2
13,Hidalgo,048,Pachuca de Soto,2022,Octubre,3,0,0,3
13,Hidalgo,048,Pachuca de Soto,2022,Noviembre,2,0,0,2
13,Hidalgo,048,Pachuca de Soto,2022,Diciembre,1,0,0,1
13,Hidalgo,049,Pisaflores,2022,Enero,1,0,0,1
13,Hidalgo,049,Pisaflores,2022,Febrero,1,0,0,1
13,Hidalgo,049,Pisaflores,2022,Marzo,1,0,0,1
13,Hidalgo,049,Pisaflores,2022,Mayo,1,0,0,1
13,Hidalgo,049,Pisaflores,2022,Junio,1,0,0,1
13,Hidalgo,050,Progreso de Obregón,2022,Mayo,1,0,0,1
13,Hidalgo,050,Progreso de Obregón,2022,Junio,0,1,0,1
13,Hidalgo,050,Progreso de Obregón,2022,Julio,0,1,0,1
13,Hidalgo,050,Progreso de Obregón,2022,Agosto,1,0,0,1
13,Hidalgo,050,Progreso de Obregón,2022,Octubre,2,0,0,2
13,Hidalgo,051,Mineral de la Reforma,2022,Enero,8,0,0,8
13,Hidalgo,051,Mineral de la Reforma,2022,Junio,1,0,0,1
13,Hidalgo,051,Mineral de la Reforma,2022,Agosto,1,1,0,2
13,Hidalgo,051,Mineral de la Reforma,2022,Septiembre,1,0,0,1
13,Hidalgo,051,Mineral de la Reforma,2022,Noviembre,1,0,0,1
13,Hidalgo,052,San Agustín Tlaxiaca,2022,Octubre,1,0,0,1
13,Hidalgo,054,San Salvador,2021,Octubre,1,0,0,1
13,Hidalgo,054,San Salvador,2022,Diciembre,1,0,0,1
13,Hidalgo,055,Santiago de Anaya,2022,Enero,1,0,0,1
13,Hidalgo,056,Santiago Tulantepec de Lugo Guerrero,2022,Junio,2,0,0,2
13,Hidalgo,056,Santiago Tulantepec de Lugo Guerrero,2022,Julio,3,0,0,3
13,Hidalgo,056,Santiago Tulantepec de Lugo Guerrero,2022,Agosto,1,0,0,1
13,Hidalgo,056,Santiago Tulantepec de Lugo Guerrero,2022,Octubre,1,0,0,1
13,Hidalgo,056,Santiago Tulantepec de Lugo Guerrero,2022,Diciembre,1,1,0,2
13,Hidalgo,057,Singuilucan,2022,Enero,0,1,0,1
13,Hidalgo,057,Singuilucan,2022,Abril,1,0,0,1
13,Hidalgo,057,Singuilucan,2022,Julio,1,0,0,1
13,Hidalgo,058,Tasquillo,2022,Julio,0,1,0,1
13,Hidalgo,059,Tecozautla,2022,Enero,1,0,0,1
13,Hidalgo,059,Tecozautla,2022,Febrero,1,0,0,1
13,Hidalgo,059,Tecozautla,2022,Marzo,1,0,0,1
13,Hidalgo,059,Tecozautla,2022,Mayo,0,1,0,1
13,Hidalgo,060,Tenango de Doria,2022,Enero,1,0,0,1
13,Hidalgo,060,Tenango de Doria,2022,Noviembre,1,0,0,1
13,Hidalgo,061,Tepeapulco,2021,Octubre,1,0,0,1
13,Hidalgo,061,Tepeapulco,2022,Enero,2,0,0,2
13,Hidalgo,061,Tepeapulco,2022,Julio,1,0,0,1
13,Hidalgo,061,Tepeapulco,2022,Septiembre,1,0,0,1
13,Hidalgo,062,Tepehuacán de Guerrero,2022,Mayo,1,0,0,1
13,Hidalgo,062,Tepehuacán de Guerrero,2022,Junio,2,0,0,2
13,Hidalgo,063,Tepeji del Río de Ocampo,2022,Enero,3,0,0,3
13,Hidalgo,063,Tepeji del Río de Ocampo,2022,Febrero,1,0,0,1
13,Hidalgo,063,Tepeji del Río de Ocampo,2022,Abril,2,0,0,2
13,Hidalgo,063,Tepeji del Río de Ocampo,2022,Mayo,3,0,0,3
